cash,AMD,GOOG,KO,TSM,WMT,date
0.020332718,0.9687222,0.002266093,0.00021342671,0.0006668905,0.0077986214,2023-10-18
0.016754374,0.9760117,0.0014942364,5.8233618e-05,0.00029893222,0.005382505,2023-10-19
0.017825417,0.9717284,0.0025810623,0.00019477557,0.0008223302,0.0068480335,2023-10-20
0.0124737,0.97591853,0.0038670085,0.00025498602,0.0013877823,0.0060980185,2023-10-23
0.04374341,0.9298247,0.0069037,0.0021659716,0.002917933,0.014444262,2023-10-24
0.017072823,0.97177416,0.002929767,0.00048265627,0.0011780185,0.0065625845,2023-10-25
0.01465136,0.9786478,0.00197587,5.09647e-05,0.00040679477,0.004267172,2023-10-26
0.025790645,0.9652504,0.0024960886,7.6467906e-05,0.00043592785,0.0059505026,2023-10-27
0.028805332,0.95993686,0.0027963521,7.708082e-05,0.0005808447,0.007803543,2023-10-30
0.06146575,0.91824186,0.003543141,0.0004992056,0.0008452173,0.015404834,2023-10-31
0.030583927,0.95856935,0.0023315912,7.934817e-05,0.00044780248,0.007988013,2023-11-01
0.015307084,0.97509825,0.0021692163,8.2980936e-05,0.00072354154,0.006618939,2023-11-02
0.008361175,0.9855811,0.001552115,4.5383724e-05,0.000452913,0.0040073125,2023-11-03
0.008129855,0.9852969,0.001865994,5.5569537e-05,0.0005910026,0.0040606465,2023-11-06
0.0068553705,0.98780036,0.0014481206,3.7718113e-05,0.00041654677,0.0034418616,2023-11-07
0.007904508,0.9866766,0.0013518452,3.105594e-05,0.00033762815,0.0036983637,2023-11-08
0.0077665513,0.98629886,0.001641613,3.3318094e-05,0.0004015945,0.0038580883,2023-11-09
0.008271648,0.98577815,0.0015707143,2.9128345e-05,0.00035218603,0.003998177,2023-11-10
0.020900657,0.94540614,0.0073197554,0.0009019046,0.0043348107,0.021136735,2023-11-13
0.008722159,0.9856592,0.0012015781,2.2588376e-05,0.0002758833,0.00411863,2023-11-14
